text, rules, percent
notifications from (lik ely n umerous) bank ser vice,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5262170433998108,
in connection with the “notification,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5250009298324585,
Office of  the Comptroller of  the Cur rency,"2302 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  1212 U.S.C. 1867(c)(2).   13See 12 U.S.C. 1, 93a, 161, 481, 1463, 1464,  1861–1867, and 3102 (OCC); 12 U.S.C. 321–338a,  1467a(g), 1818(b), 1844(b), 1861–1867, 3101 et seq.,  and 5365 (Board); 12 U.S.C. 1463, 1811, 1813, 1817, 1819, and 1861–1867 (FDIC). 14See 12 U.S.C. 1863–64.  ",0.5242875814437866,
FDIC:,"2303 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  16Section 165(d) of the Dodd-Frank Act and the  resolution-plan rule, 12 CFR parts 363 and 381 (the  Resolution Planning Rule), require certain financial companies to report periodically to the FDIC and the Board their plans for rapid and orderly resolution in the event of material financial distress or failure. On November 1, 2019, the FDIC and the Board published in the Federal Register amendments to the Resolution Planning Rule.",0.5242589116096497,
"violation of  security policies , security procedures ,","2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5235366821289062,
Federal,"2305 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  22Even at an elevated labor compensation rate of  $200 per hour, the proposed rule would only  impose additional compliance costs of $600 per notification.   23This is informed by the estimate of the  percentage of banking organizations that have notification incidents.  ",0.5231068134307861,
banking org anization customers affected b y a computer -security,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5210239291191101,
that is applicable to the notification,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5174470543861389,
"Notification R equirements , a banking","2307 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  26For purposes of these calculations, the agencies  assume that the frequency is 1 response per  respondent.   27The number of respondents for the reporting  requirement is based on allocating the estimated 150 notification incidents among the agencies based on the percentage of entities supervised by each agency. The FDIC represents the majority of the banking organizations (64 percent), while the Board supervises approximately 21 percent of the banking organizations, with the OCC supervising the remaining 15 percent of banking organizations.",0.5173631310462952,
notification requirements that apply to the,"2306 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  FMUs? For designated FMUs for which  the Board is the Supervisory Agency under Title VIII of the Dodd-Frank Act, would notification requirements best be conveyed through this proposed rule or through amendments to the Board’s Regulation HH?   7.",0.5164114832878113,
"pro viders , their banking org anization customers , or","2304 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  18September 30, 2020 Call Report Data. 19NAICS code 5415 most likely contains many  firms that are not bank service providers, so the  agencies believe using the population of firms in this industry is an overestimate. However, there may be some bank service providers that do not self-identify under NAICS code 5415.   20See U.S. Census Bureau, 2017 SUSB Annual  Data Tables by Establishment Industry (Mar. 2020),  https://www.census.gov/data/tables/2017/econ/ susb/2017-susb-annual.html.",0.5160213708877563,
affected banking org anization customer “immediately,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5158546566963196,
affected banking org anization customer “immediately,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5158546566963196,
Federal,"2306 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  FMUs? For designated FMUs for which  the Board is the Supervisory Agency under Title VIII of the Dodd-Frank Act, would notification requirements best be conveyed through this proposed rule or through amendments to the Board’s Regulation HH?   7.",0.5143563747406006,
g ood faith” that a computer -security incident,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.514320969581604,
affected banking org anization customer “immediately,"2304 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  18September 30, 2020 Call Report Data. 19NAICS code 5415 most likely contains many  firms that are not bank service providers, so the  agencies believe using the population of firms in this industry is an overestimate. However, there may be some bank service providers that do not self-identify under NAICS code 5415.   20See U.S. Census Bureau, 2017 SUSB Annual  Data Tables by Establishment Industry (Mar. 2020),  https://www.census.gov/data/tables/2017/econ/ susb/2017-susb-annual.html.",0.5129196047782898,
affected banking org anization customer “immediately,"2304 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  18September 30, 2020 Call Report Data. 19NAICS code 5415 most likely contains many  firms that are not bank service providers, so the  agencies believe using the population of firms in this industry is an overestimate. However, there may be some bank service providers that do not self-identify under NAICS code 5415.   20See U.S. Census Bureau, 2017 SUSB Annual  Data Tables by Establishment Industry (Mar. 2020),  https://www.census.gov/data/tables/2017/econ/ susb/2017-susb-annual.html.",0.5129196047782898,
only of  any “computer -security incident that it,"2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.512460470199585,
"of  an incident, potentially consuming bank org anization","2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.5103783011436462,
including banking customers (who,"2304 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  18September 30, 2020 Call Report Data. 19NAICS code 5415 most likely contains many  firms that are not bank service providers, so the  agencies believe using the population of firms in this industry is an overestimate. However, there may be some bank service providers that do not self-identify under NAICS code 5415.   20See U.S. Census Bureau, 2017 SUSB Annual  Data Tables by Establishment Industry (Mar. 2020),  https://www.census.gov/data/tables/2017/econ/ susb/2017-susb-annual.html.",0.5099400877952576,
"policies , security procedures , and","2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.5089094042778015,
issued jointly b y the Office of  the Comptroller of,"2306 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  FMUs? For designated FMUs for which  the Board is the Supervisory Agency under Title VIII of the Dodd-Frank Act, would notification requirements best be conveyed through this proposed rule or through amendments to the Board’s Regulation HH?   7.",0.5081499218940735,
Federal,"2308 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  29See 13 CFR 121.201; 84 FR 34261 (July 18,  2019).   30State member bank data is derived from March  31, 2020 Call Reports. Data for bank holding  companies and savings and loan holding companies are derived from the June 30, 2020, FR Y–9C and FR Y–9SP.",0.5081015825271606,
"Impor tantly , the definition of  computer -security incident","2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.5075798034667969,
T he proposed Incident Notification R equirements define,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.506874144077301,
Federal,"2311 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  ■5. Revise § 304.1 to read as follows:  § 304.1 Purpose.   This subpart informs the public where  it may obtain forms and instructions for  reports, applications, and other submittals used by the FDIC, and describes certain forms that are not described elsewhere in FDIC regulations.  ",0.506496250629425,
Computer-Security Incident Notifica tion R equirements,"2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.5055579543113708,
"3rise to the lev el of  a “notification incident, ” resulting in increasing compliance burdens on the bank","2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.5048217177391052,
Federal,"2300 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  1See Federal Bureau of Investigation, internet  Crime Complaint Center, 2019 internet Crime  Report at 5 (last accessed Sept. 4, 2020), available  at https://pdf.ic3.gov/2019_ IC3Report.pdf. 2See Cybercriminals and Fraudsters: How Bad  Actors Are Exploiting the Financial System During the COVID–19 Pandemic: Virtual Hearing Before the Subcommittee on National Security, International Development and Monetary Policy of the U.S. House Committee on Financial Services 116th Congress (2020) (written statement of Tom Kellerman, Head of Cybersecurity Strategy, VMware, Inc.), available at https://financialservices.house.gov/uploadedfiles/hhrg- 116-ba10-wstate-kellermannt-20200616.pdf.   3As defined by the proposed rule, a computer-  security incident is an occurrence that results in actual or potential harm to the confidentiality, integrity, or availability of an information system or the information that the system processes, stores, or transmits; or constitutes a violation or imminent threat of violation of security policies, security procedures, or acceptable use policies.",0.5047304630279541,
computer -security incident occur red and when notification,"2301 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  512 U.S.C. 1861–67.   6Bank service providers would include both bank  service companies and third-party providers under  the BSCA.   7These computer-security incidents may include  major computer-system failures, cyber-related interruptions, such as coordinated denial of service and ransomware attacks, or other types of significant operational interruptions.",0.5032182335853577,
incidents .,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5027703046798706,
the scope of  the notification requirement to,"This section of the FEDERAL REGISTER contains notices to the public of the proposedissuance of rules and regulations. Thepurpose of these notices is to give interestedpersons an opportunity to participate in therule making prior to the adoption of the finalrules. Proposed RulesFederal Register2299  Vol. 86, No. 7  Tuesday, January 12, 2021  DEPARTMENT OF THE TREASURY  Office of the Comptroller of the  Currency  12 CFR Part 53  ",0.5018804669380188,
Do those contracts contempla te the pr ovision of  notice,"2305 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  22Even at an elevated labor compensation rate of  $200 per hour, the proposed rule would only  impose additional compliance costs of $600 per notification.   23This is informed by the estimate of the  percentage of banking organizations that have notification incidents.  ",0.5009745955467224,
result in an extensi v e v olume of  notifications being,"2310 Federal Register / Vol. 86, No. 7 / Tuesday, January 12, 2021 / Proposed Rules  policies, security procedures, or  acceptable use policies.   (5) Notification incident is a  computer-security incident that a banking organization believes in good faith could materially disrupt, degrade, or impair—  (i) The ability of the banking organization  to carry out banking operations, activities, or  processes, or deliver banking products and services to a material portion of its customer base, in the ordinary course of business;  (ii) Any business line of a banking  organization, including associated operations, services, functions and support, and would result in a material loss of revenue, profit, or franchise value; or  (iii) Those operations of a banking  organization, including associated services, functions and support, as applicable, the failure or discontinuance of which would pose a threat to the financial stability of the United States.  ",0.5008984208106995,
